sku,img,title,price,price_sale,cat,desc
,/fileadmin/_processed_/csm_21031188_1529559eca.jpg,"Jednodelna usadna sudopera FORM 10 fi90"," 6.653,00 RSD ",,,"*Prodaje se bez sifona."
,/fileadmin/_processed_/csm_21002008_06d4f89651.jpg,"Zidna polica GENETIC (GNTB011 P82)"," 6.653,00 RSD ",,,"*Napomena: Cena je bez rasvete."
,/fileadmin/_processed_/csm_21006367_4862d5a2e7.jpg,"Polica sa fiokama BS-1011-5"," 6.653,00 RSD ",,,"Tačan naziv dezena je: konstrukcija metal/fioka plastika. Funkcionalni model police sa pet fioka namenjen je opremanju kupatila ili prostorija u kojima vam je potreban dodatan prostor za odlaganje najrazličitijih stvari."
,,,,,,
,/fileadmin/_processed_/csm_21019763_42d59f161c.jpg,"Trpezarijska stolica DC-168"," 6.653,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal siva, štof siva 061-21. Trpezarijska stolica DC-168 idealna je za savremeno opremanje trpezarijskog prostora i donosi lakoću uklapanja sa ostalim trpezarijskim nameštajem."
,/fileadmin/_processed_/csm_21019765_05d03c23f5.jpg,"Trpezarijska stolica C-985"," 6.653,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal crna/štof tamno siva. Trpezarijsku stolicu C-985 ujedinjuje udobnost i savremen dizajn koji prostoru donosi upečatljiv izged. Zbog praktičnih dimenzija i forme lako se uklapa u trpezarije različitih dimenzija."
,/fileadmin/_processed_/csm_21019770_93f2de873a.jpg,"Klub sto BJ-9876"," 6.653,00 RSD ",,,"Tačan naziv dezena: konstrukcija metal crna, ploča staklo. Sferni oblik klub stola BJ-9874 doprinosi njegovoj stabilnosti, a gornja kružna polica od kaljenog stakla estetskoj transparenciji."
,/fileadmin/_processed_/csm_21019772_2fce98ef31.jpg,"Klub sto BJ-9852"," 6.653,00 RSD ",,,"Tačan naziv dezena: konstrukcija metal crna, ploča MDF bela sjaj. Atraktivni model klub stola BJ-9852 poseduje kružnu policu u beloj lak boji i odlikuje ga dodatna stabilnost."
,/fileadmin/_processed_/csm_21006469_84fb03d52a.jpg,"Trpezarijska stolica C-88"," 6.653,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal siva/eko bela. Moderna trpezarijska stolica pogodna za opremanja ambijenta trpezarije ili za opremanje restorana. Nožice i ram predstavljaju hromirane čelične cevi, a sedište i naslon su presvučeni eko kožom "
,/fileadmin/_processed_/csm_21022159_d02888e607.jpg,"Radna ploča 120 28mm"," 6.827,00 RSD ",,,"
Preporučujemo i sledeće dimenzije ove radne ploče."
,/fileadmin/_processed_/csm_21031187_b4496dcec3.jpg,"Jednodelna usadna sudopera BASIC 150 fi90"," 6.920,00 RSD ",,,"*Prodaje se bez sifona."
,/fileadmin/_processed_/csm_21019742_4ae39e477d.jpg,"Viseći element PROWANSJA G40"," 6.920,00 RSD ",,,"Tačan naziv dezena je: korpus iverica bela, front MDF Sosna andersen. Viseći element PROWANSJA G40 predstavlja funkcionalni jednokrilni gornji deo standardnih dimenzija. Kolekcija PROWANSJA inspirisana je slikovitim provansalskim krajolikom jugoistočne Francuske. Rustični stil ovoj kolekciji daju frontovi u teksturi belog hrasta, kao i originalno ukrašeni frontovi i autentične ručke."
,/fileadmin/_processed_/csm_21027757_f05cf31da2.jpg,"Trpezarijska stolica PS-802"," 6.920,00 RSD ",,,"Tačan naziv dezena je: plastika crna/ nogari drvo natur. Trpezarijska stolica PS-802 idealno je rešenje za opremanje trpezarijskog prostora koji integriše klasičnu udobnost i savremenu funkcionalnost. Poseban benefit je lako uklapanje u otvoren ambijentalni koncept.

"
,/fileadmin/_processed_/csm_21022426_53d34a71d5.jpg,"Radna ploča 90 38mm"," 6.920,00 RSD ",,,"Preporučujemo i sledeće dimenzije ove radne ploče."
,,,,,,
,,,,,,
,/fileadmin/_processed_/csm_21017921_ce02dd4b44.jpg,"Čiviluk CH-4217"," 7.053,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal bela. Čiviluk CH-4217 pravo je rešenje za skladno i funkcionalno opremanje predsoblja manjih dimenzija."
,/fileadmin/_processed_/csm_21031184_03b249f7f3.jpg,"Jednodelna usadna sudopera BASIC 10 fi90"," 7.186,00 RSD ",,,"*Prodaje se bez sifona."
,/fileadmin/_processed_/csm_21021233_7418e68753.jpg,"Otvorena polica MAURO (MXXR221)"," 7.186,00 RSD ",,,"Tačan naziv dezena je: korpus iverica bela 120. Otvorena polica MAURO (MXXR221) poseduje četiri segmenta za odlaganje omiljenih knjiga i dekoracije. Praktično je rešenje za opremanje radnog ambijenta ili kao dopuna kompozicije u dnevnom boravku."
,/fileadmin/_processed_/csm_21005714_bb3f9cf348.jpg,"Čiviluk SG-12B"," 7.186,00 RSD ",,,"Čiviluk SG-12B, sa drvenom konstrukcijom, u braon dezenu, uklopiće se u najrazličitije opremljena predsoblja i stvoriće prostor za odlaganje sezonske garderobe koju želite da vam bude uvek pri ruci."
,/fileadmin/_processed_/csm_21019179_daae071283.jpg,"Klub sto M21 70x50"," 7.320,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija drvo bela sjaj/ploča MDF bela sjaj. Klub sto M21 70x50 zahvaljujući svom dizajnu prikladan je za opremenje prostora različitih namena."
,/fileadmin/_processed_/csm_21028671_706e937bbe.jpg,"Klub sto LAIT"," 7.320,00 RSD ",,,"Tačan naziv dezena je: kurpus iverica Oak Kraft Gold, ploča iverica WENGE. Model klub stola LAIT, u atraktivnoj kombinaciji dekora drveta, veoma je funkcionalan za opremanje dnevnog boravka modernih enterijera."
,/fileadmin/_processed_/csm_21025434_8dd72f132f.jpg,"Trpezarijska stolica PAVLA"," 7.320,00 RSD ",,,"Tačan naziv dezena je: konstrukcija drvo boja sonoma mat, sedište/nasoln štof braon Victoria 6/468. Praktična trpezarijska stolica, koja svojim dizajnom i oblikom predstavlja idealan izbor za prijatno opremljen trpezarijski ambijent."
,/fileadmin/_processed_/csm_21006241_822ac1eece.jpg,"Klub sto BALI-2"," 7.320,00 RSD ",,,"Tačan opis dezena je: konstrukcija metal, ploča staklo, sonoma hrast. Atraktivan model klub stola BALI-2, u kombinaciji nežnog sonoma dezena i stakla, biće pravi izbor za vaš dnevni boravak."
,/fileadmin/_processed_/csm_21019848_dd791cf6e7.jpg,"Jednodelna nasadna sudopera CLASSIC30 L (1009076)"," 7.320,00 RSD ",,,"*Prodaje se bez sifona. "
,/fileadmin/_processed_/csm_21019849_33dee85b43.jpg,"Jednodelna nasadna sudopera CLASSIC30 D (1009077)"," 7.320,00 RSD ",,,"*Prodaje se bez sifona. 

"
,,,,,,
,,,,,,
,/fileadmin/_processed_/csm_21019422_9b79d74f1c.jpg,"Okrugla usadna sudopera VENERA 510E F90"," 7.453,00 RSD ",,,"Okrugla usadna granitna sudopera X VENERA izrađena je od visoko kvalitetnog nerđajućeg plemenitog čelika. Zahvaljujući svom obliku jednostavno se ugrađuje u radnu ploču kuhinje."
,/fileadmin/_processed_/csm_21027693_61bee3fd77.jpg,"Pod za krevet R-90"," 7.453,00 RSD ",,,"Pod za krevet R-90 komplementarni je deo kreveta širine 90 cm i dužine 200 cm."
,/fileadmin/_processed_/csm_21019769_6afb99de65.jpg,"Klub sto BJ-9875"," 7.453,00 RSD ",,,"Tačan naziv dezena: konstrukcija metal crna, ploča staklo. Sferni oblik klub stola BJ-9874 doprinosi njegovoj stabilnosti, a gornja kružna polica od kaljenog stakla estetskoj transparenciji."
,,,,,,
,/fileadmin/_processed_/csm_21006462_715558d6f4.jpg,"Trpezarijska stolica C-723-1"," 7.453,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal siva/eko crna. Trpezarijska stolica C-723-1, spoj moderne forme i udobnosti, uklopiće se veoma jednostavno u savremeno opremljen ambijent trpezarije."
,/fileadmin/_processed_/csm_21005715_9dc115359d.jpg,"Čiviluk SG-61"," 7.453,00 RSD ",,,"Čiviluk SG-61, sa drvenom konstrukcijom, u braon dezenu, idealan je izbor za predsoblja manjih dimenzija u kojima je potreban dodatan prostor za odlaganje sezonske garderobe."
,/fileadmin/_processed_/csm_21013114_e928c0b048.jpg,"Noćni ormarić ROYAL SN"," 7.586,00 RSD ",,,"Tačan naziv dezena je: Korpus bela/ front MDF bela, završna lajsna MDF bukva. Noćni ormarić ROYAL SN deo je kolekcije ROYAL. Jedinstven estetski koncept uređenja životnog prostora, oplemenjen klasičnim dekorativnim akcentima, posebno profiliše modele nameštaja iz kolekcije ROYAL. "
,/fileadmin/_processed_/csm_21005699_39be3e127e.jpg,"Trpezarijska stolica FEDER"," 7.586,00 RSD ",,,"Tačan naziv dezena je: Wenge/štof madagaskar A42 braon. Model trpezarijske stolice FEDER, veoma efektno će se uklopiti u različito opremljenje ambijente trpezarija, kuhinja i dnevnih soba."
,/fileadmin/_processed_/csm_21005737_d7aa306937.jpg,"Polica za cveće SJ-04"," 7.586,00 RSD ",,,"Polica za cveće SJ-04, u braon dezenu, idealna je za opremanje prostorija različitih dimenzija jer donosi dodatan prostor za izlaganje vaše omiljene biljke."
,,,,,,
,/fileadmin/_processed_/csm_21027118_b105cee844.jpg,"Klub sto INA"," 7.720,00 RSD ",,,"Klub sto INA, u belom dezenu, atraktivnog dizajna i skladnih dimenzija lako će se uklopiti u savremen enterijer."
,/fileadmin/_processed_/csm_21019743_c93fc2bd01.jpg,"Viseći element PROWANSJA G40S"," 7.720,00 RSD ",,,"Tačan naziv dezena je: korpus iverica bela, front MDF staklo Sosna andersen. Viseći element PROWANSJA G40S predstavlja zastakljeni jednokrilni gornji deo standardnih dimenzija širine - 40 cm. Linija za opremanje kuhinja PROWANSJA inspirisana je slikovitim provansalskim krajolikom jugoistočne Francuske. Rustični stil ovoj kolekciji daju frontovi u teksturi belog hrasta, kao i originalno ukrašeni frontovi i autentične ručke. "
,/fileadmin/_processed_/csm_21027806_1ed25a5bde.jpg,"Čiviluk CH-4003-L"," 7.720,00 RSD ",,,"Tačan naziv dezena je: konstrukcija metal siva. Čiviluk CH-4003-L stvoriće u vašem domu dodatan prostor za uredno odlaganje garderobe. Karakteriše ga šipka za kačenje i funkcionalna konstrukcija koju možete smestiti u prostor skromnijih dimenzija."
,/fileadmin/_processed_/csm_21013232_0aa4380535.jpg,"Klub sto TT 1009"," 7.720,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal siva/ploča staklo/donja ploča staklo crna. Klub sto TT 1009, zanimljivog oblika sa dodatnim prostorom ispod radne površine za vaše omiljene časopise i drage sitnice, pravo je osveženje za dnevni boravak."
,/fileadmin/_processed_/csm_21031253_fd39016474.jpg,"Jedn.usad.inox sudop LUNA FLEX 1D EKO"," 7.853,00 RSD ",,,"*Prodaje se bez sifona."
,/fileadmin/_processed_/csm_21012956_37c71d55da.jpg,"Zidna polica KASHMIR KSMB01"," 7.853,00 RSD ",,,"Tačan naziv dezena je: Pine White D4. Zidna polica KASHMIR KSMB01 deo je istoimene kolekcije koju odlikuje šarmantan i topao retro stil koji nikada neće izaći iz mode. "
,/fileadmin/_processed_/csm_21026333_86a99bae38.jpg,"Vreća za sedenje SOFT"," 7.986,00 RSD ",,," Polistiren perlice. "
,/fileadmin/_processed_/csm_21021232_f8403c9d86.jpg,"Otvorena polica MAURO (MXXR411)"," 7.986,00 RSD ",,,"Tačan naziv dezena je: korpus iverica bela 120. Otvorena polica MAURO (MXXR411) poseduje tri segmenta za odlaganje omiljenih knjiga i dekoracije. Praktično je rešenje za opremanje radnog ambijenta ili kao dopuna kompozicije u dnevnom boravku."
,/fileadmin/_processed_/csm_21006427_3a8498ba8a.jpg,"Klub sto B-006"," 7.987,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal siva/ploča staklo/donja ploča staklo mat. Klub sto B-006, nepravinlne forme i savremenog dizajna, poseduje nožice u vidu hromiranih čeličnih cevi, ploču od stakla debljine 8,3 mm, kao i dve manje donje ploče od mat stakla."
,/fileadmin/_processed_/csm_21005433_645921fdfc.jpg,"Jednod.usadna sudopera (kocka) QUADRO 465x435 F90"," 7.986,00 RSD ",,,"Jednodelna usadna sudopera QUADRO 465x435 F90 izrađena je od visoko kvalitetnog nerđajućeg plemenitog čelika. Svojim kvadratnim oblikom jednostavno se ugrađuje u radnu ploču kuhinje."
,,,,,,
,/fileadmin/_processed_/csm_21005736_458b4079a1.jpg,"Polica za cveće SJ-03"," 7.986,00 RSD ",,,"Polica za cveće SJ-03, u braon dezenu, klasične forme pruža praktičan odgovor za opremanje vašeg omiljenog kutka. "
,/fileadmin/_processed_/csm_21014458_758137f4f0.jpg,"Stolica NF-901A"," 7.986,00 RSD ",,,"Tačan naziv dezena je: Eko crna/naslon plastika crna. Stolica NF-901A, sa čeličnim hromiranim nogama, pravi je predstavnik modernog enterijerskog izraza koji se lako uklapa u različite koncepte radnog, trpezarijskog ili dnevnog prostora."
,/fileadmin/_processed_/csm_21018848_3d483aae49.jpg,"Kancelarijska stolica NF-905"," 7.986,00 RSD ",,,"Tačan naziv dezena je: sedište eko crna, naslon plastika crna. Kancelarijska stolica NF-905 predstavnik je savremenog uređenja radnog prostora koja zahvaljujući svom dizajnu i mehanizmu za podešavanje visine prati oblik tela i donosi potpunu udobnost."
,,,,,,
,/fileadmin/_processed_/csm_21019748_1f6d8afc4a.jpg,"Radni element PROWANSJA D30"," 8.386,00 RSD ",,,"*Napomena: U cenu je uračunata radna ploča. Dubina donjeg dela je 45,5cm, dubina radne ploče je 60 cm."
,/fileadmin/_processed_/csm_21030321_fcfda146dd.jpg,"Trpezarijska stolica ANTEA"," 8.386,00 RSD ",,,"Tačan naziv dezena je: konstrukcija drvo boja bela, sedište/naslon štof žuta primo 48. Trpezarijska stolica ANTEA je sinonim za udobnost i izuzetno moderan dizajn koji će uobličiti trpezarijske prostore savremenih domova. Zbog praktičnih dimenzija i forme lako se uklapa u trpezarije različitih dimenzija."
,,,,,,
,/fileadmin/_processed_/csm_21014861_af08c55571.jpg,"Trpezarijska stolica ZIM 5"," 8.653,00 RSD ",,,"Tačan naziv dezena je: Drvo belo/štof bež. Funkcionalni model trpezarijske stolice ZIM 5 skladno će se uklopiti u tople tonove ambijenta trpezarije."
,/fileadmin/_processed_/csm_21027729_3c4173dec5.jpg,"Kompjuter sto CT-1932"," 8.653,00 RSD ",,,"Tačan naziv dezena je: konstrukcija metal crna, ploča iverica braon. Kompjuter sto CT-1932 unosi jedinstvenu estetiku u koncept radnog prostora zahvaljujući efektnom spoju radne površine u dekoru drveta i metalne konstrukcije."
,/fileadmin/_processed_/csm_21019828_34d47e4c28.jpg,"Dečija kompjuter stolica QZY-0817C2"," 8.653,00 RSD ",,,"Tačan naziv dezena: konstrukcija plastika crna, sedište mrežica crna, naslon mrežica crna. Dečija kompjuter stolica QZY-0817C2 poseduje mogućnost podešavanja po visini i praktično je rešenje za opremanje dečijeg radnog kutka.

"
,/fileadmin/_processed_/csm_21019839_654780d71c.jpg,"Kompjuter sto CT-1736"," 8.653,00 RSD ",,,"*Mogućnost sklapanja"
,/fileadmin/_processed_/csm_21027564_db832fa3c1.jpg,"Konferencijska stolica C694BS"," 8.653,00 RSD ",,,"Tačan naziv dezena je: konstrukcija metal, sedište mrežica crna, rukonaslon mrežica crna. Konferencijska stolica C-694BS idealna je za opremanje konferencijskih sala i kancelarija."
,/fileadmin/_processed_/csm_21022342_22d9dbb5e8.jpg,"Radna ploča 120 38mm"," 8.733,00 RSD ",,,"
Preporučujemo i sledeće dimenzije ove radne ploče."
,/fileadmin/_processed_/csm_21029382_824c898328.jpg,"Naddušek MEMO4 90x200"," 8.920,00 RSD ",,,"Naddušek MEMO4 90x200 sastoji se od anatomske Memory pene, visine 4cm i predstavlja elastični materijal koji ne izaziva alergije. Uglavnom se preporučuje za stare ležajeve i tvrde podloge ležajeva."
,/fileadmin/_processed_/csm_21002022_40b740928d.jpg,"Klub sto ROYAL LN"," 8.920,00 RSD ",,,"Tačan naziv dezena je: Korpus bela/ front MDF bela, završna lajsna MDF bukva. Klub sto ROYAL LN deo je kolekcije ROYAL. Jedinstven estetski koncept uređenja životnog prostora, oplemenjen klasičnim dekorativnim akcentima, posebno profiliše modele nameštaja iz kolekcije ROYAL."
,/fileadmin/_processed_/csm_21005691_3b5523831a.jpg,"Trpezarijska stolica BARBARA"," 8.920,00 RSD ",,,"Tačan naziv dezena je: wenge/štof torino taup svetlo braon. Model trpezarijske stolice BARBARA standardnog je oblika i dimenzija, pa će se veoma efektno uklopiti u različito opremljenje ambijente trpezarija, kuhinja i dnevnih soba."
,/fileadmin/_processed_/csm_21019771_690fb56896.jpg,"Klub sto BJ-9851"," 8.920,00 RSD ",,,"Tačan naziv dezena: konstrukcija metal crna, ploča MDF bela sjaj. Atraktivni model klub stola BJ-9851 poseduje kružnu policu u beloj lak boji i odlikuje ga dodatna stabilnost."
,/fileadmin/_processed_/csm_21029072_6e39770674.jpg,"Trpezarijska stolica NADA"," 8.920,00 RSD ",,,"Tačan opis dezena je: konstrukcija/naslon drvo boja bukva, sedište štof braon Victoria 9/474. Trpezarijska stolica NADA predstavlja praktičan model nameštaja za opremanje trpezarije i dnevnog boravka. Jedan je od idealnih izbora za sve koji žele da dočaraju rustičnu notu u ambijentu trpezarije."
,/fileadmin/_processed_/csm_21002021_c511e0d51a.jpg,"Klub sto MONTANA ST"," 9.053,00 RSD ",,,"Tačan naziv dezena je: Sonoma siva. Klub sto MONTANA deo je kolekcije MONTANA. Moderan dizajn, funkcionalna složivost elemenata ove kolekcije, kao i simetrija koja je potpuno u skladu sa savremenim konceptom uređenja enterijera, svakako će doprineti praktičnom i estetski zaokruženom kompletiranju ambijenta."
,/fileadmin/_processed_/csm_21019178_75d7c6f813.jpg,"Klub sto M21 80x60"," 9.053,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija drvo bela sjaj/ploča MDF bela sjaj. Klub sto M21 80x60 zahvaljujući svom dizajnu prikladan je za opremenje prostora različitih namena."
,/fileadmin/_processed_/csm_21019841_cfd34844b7.jpg,"Polica BS-1613"," 9.053,00 RSD ",,,"Tačan naziv dezena: konstrukcija metal, ploča MDF sonoma. Polica BS-1613 unosi jedinstvenu estetiku u koncept životnog prostora zahvaljujući efektnom spoju asimetričnih polica u dekoru drveta. Polica BS-1613 donosi mogućnost zanimljivih enterijerskih ideja, uz puno prostora za izlaganje."
,/fileadmin/_processed_/csm_21019718_6927655621.jpg,"Viseći element PROWANSJA G60"," 9.186,00 RSD ",,,"Tačan naziv dezena je: korpus iverica bela, front MDF Sosna andersen. Viseći element PROWANSJA G60 predstavlja funkcionalni dvokrilni gornji deo širine 60 cm. Ova kolekcija za opremanje kuhinje inspirisana je slikovitim provansalskim krajolikom jugoistočne Francuske. Rustični stil ovoj kolekciji daju frontovi u teksturi belog hrasta, kao i originalno ukrašeni frontovi i autentične ručke."
,/fileadmin/_processed_/csm_21022483_4014c1dcf1.jpg,"Vreća za sedenje CORNY"," 9.320,00 RSD ",,," Polistiren perlice. "
,,,,,,
,/fileadmin/_processed_/csm_21029186_08c365c75e.jpg,"Podnica za krevet Standard"," 9.320,00 RSD ",,,"Podnica za krevet Standard 90x200. Sastoji se od drvenog rama, drvenih bojenih letvica od bukovog drveta i okova."
,/fileadmin/_processed_/csm_21019739_2f5ce6da19.jpg,"Viseći ugaoni element PROWANSJA G60N"," 9.320,00 RSD ",,,"Tačan naziv dezena je: korpus iverica bela, front MDF Sosna andersen. Viseći ugaoni element PROWANSJA G60N doprinosi veoma praktičnoj organizaciji ugaone kompozicije kuhinje. Linija za opremanje kuhinja PROWANSJA inspirisana je slikovitim provansalskim krajolikom jugoistočne Francuske. Rustični stil ovoj kolekciji daju frontovi u teksturi belog hrasta, kao i originalno ukrašeni frontovi i autentične ručke."
,,,,,,
,/fileadmin/_processed_/csm_21019768_29fef51f20.jpg,"Klub sto BJ-9874"," 9.320,00 RSD ",,,"Tačan naziv dezena: konstrukcija metal crna, ploča staklo. Sferni oblik klub stola BJ-9874 doprinosi njegovoj stabilnosti, a gornja kružna polica od kaljenog stakla estetskoj transparenciji."
,/fileadmin/_processed_/csm_21005698_5f640dc77e.jpg,"Trpezarijska stolica DOBRILA"," 9.320,00 RSD ",,,"Tačan naziv dezena je: sonoma/štof vintage 808. Trpezarijska stolica DOBRILA, lako će se uklopiti u različito osmišljene enterijere svojim oblikom i dizajnom."
,/fileadmin/_processed_/csm_21027731_93dc3c6a86.jpg,"Dečija kompjuter stolica QZY-1956"," 9.320,00 RSD ",,,"Tačan naziv dezena je: konstrukcija plastika crna, sedište mrežica plava, naslon mrežica dezen. Model dečije kompjuter stolice QZY-1956 bez rukonaslona podesiv je po visini i odlikuje ga interesantna kombinacija dezena."
,/fileadmin/_processed_/csm_21027737_0b6d682269.jpg,"Stolica TC-1991"," 9.320,00 RSD ",,,"Tačan naziv dezena je: žičana konstrukcija metal boja crna, jastuče crna. Stolica TC-1991 je moderno dizajnirana i udobna stolica koja se može lako uklopiti u savremene trpezarijske elemente i doprineti njihovoj prozračnosti i estetskoj privlačnosti. Specifičan dizajn može ovu stolicu učiniti atraktivnom dodatku vašim enterijerima."
,/fileadmin/_processed_/csm_21006269_9377f27bde.jpg,"Klub sto TT-144S"," 9.320,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal siva/ ploča staklo dezen/donja ploča staklo crna. Model klub stola TT-144S odlikuje savremen dizajn. Svedene linije čine ga idealnim za uklapanje u prostoru skromnijih dimenzija."
,/fileadmin/_processed_/csm_21027317_6ad581d43a.jpg,"Trpezarijska stolica ZIM NEVA"," 9.320,00 RSD ",,,"Tačan naziv dezena je: konstrukcija/naslon drvo boja wenge mat, sedište štof bež soro 21. Trpezarijska stolica ZIM NEVA predstavlja iskorak od standardnog načina izrade naslona jer svojim asimetričnim dekorom čini da trpezarija postane još interesantnija."
,/fileadmin/_processed_/csm_21001464_fa05ae4f81.jpg,"Dečija kompjuter stolica FY-0738"," 9.320,00 RSD ",,,"Tačan naziv dezena je: Mrežica plava. Dečija kompjuter stolica FY-0738, idealna je za opremanje dečijih radnih soba koje teže modernom enterijerskom rešenju i udobnosti."
,/fileadmin/_processed_/csm_21017508_e6ef18d791.jpg,"Noćni stočić JOY-NS2"," 9.444,00 RSD ",,,"Tačan naziv dezena je: Polarni bor BO, front iverica JOY 14. Noćni stočić JOY-NS2 poseduje dve praktične fioke i šetajuće nogice sa mogućnošću podešavanja u slučaju neravnih površina. Deo je istoimene kolekcije za inspirativno uređenje kutka vašeg mališana ili tinejdžera."
,/fileadmin/_processed_/csm_21021362_511734a3e1.jpg,"Klub sto FRIDA ST"," 9.586,00 RSD ",,,"Tačan naziv dezena je: korpus iverica / front iverica Dab riviera. Klub sto FRIDA ST deo je istoimene kolekcije koja svojim unikatnim dizajnerskim izrazom unosi u ambijent dnevne sobe dašak zemljanih nijansi i topline."
,/fileadmin/_processed_/csm_21030322_4e1123de1c.jpg,"Trpezarijska stolica SENA"," 9.586,00 RSD ",,,"Tačan naziv dezena je: konstrukcija drvo boja crna, sedište/naslon štof siva canyon 92. Model trpezarijske stolice SENA veoma efektno će se uklopiti u različito opremljenje ambijente trpezarija, kuhinja i dnevnih soba. Odlikuju je savremeni dizajn i izrazita udobnost."
,,,,,,
,,,,,,
,/fileadmin/_processed_/csm_21029458_611b7ed8f5.jpg,"Klub sto PROWANSJA ST"," 9.720,00 RSD ",,,"Tačan naziv dezena je: konstrukcija drvo Sosna nordycka, ploča iverica Dab dziki, završna lajsna MDF Dab dziki. Klub sto PROWANSJA ST deo je kolekcije PROWANSJA. Klub sto PROWANSJA predstavnik je modernog jedinstvenog estetskog koncepta za uređenja životnog prostora i ambijenta dnevne sobe. Oplemenjen je klasičnim dekorativnim akcentima, što posebno profiliše modele nameštaja iz ove kolekcije."
,/fileadmin/_processed_/csm_21019732_e932a2ee78.jpg,"Radni element PROWANSJA D40"," 9.720,00 RSD ",,,"*Napomena: U cenu je uračunata radna ploča. Dubina donjeg dela je 45,5cm, dubina radne ploče je 60 cm."
,/fileadmin/_processed_/csm_21017697_cbd4160b22.jpg,"Zidna polica L-LIGHT (LLGB01B-Q86) sa rasvetom"," 9.720,00 RSD ",,,"Tačan naziv dezena je: Korpus bela/front MDF bela sjaj. Zidna polica L-LIGHT (LLGB01B-Q86) sa rasvetom odraz je savremene elegancije za uređenje dnevne sobe. Deo je istoimene kolekcije čiji elementi kreiraju jedinstven enterijerski koncept."
,/fileadmin/_processed_/csm_21025436_21258aeb19.jpg,"Trpezarijska stolica K-2/#"," 9.720,00 RSD ",,,"Tačan naziv dezena je: konstrukcija drvo boja hrast mat, sedište/naslon štof svetlo braon Lurex 3/596. Ovaj funkcionalni model trpezarijske stolice K-2/# skladno će se uklopiti u svaki trpezarijski enterijer."
,/fileadmin/_processed_/csm_21001911_f4ba6d6340.jpg,"Klub sto INDIGO INDT21"," 9.720,00 RSD ",,,"Model klub stola INDIGO INDT21, u braon dezenu, veoma je funkcionalan za opremanje dnevnog boravka većih dimenzija."
,/fileadmin/_processed_/csm_21002038_602d563301.jpg,"Noćni ormarić KORA KSN"," 9.853,00 RSD ",,,"Tačan opis dezena je: korpus/front iverica Samoa King. Noćni ormarić KORA KSN, deo je odgovarajuće kompozicije za opremanje spavaće sobe. Njegova praktičnost ga čini nezaobilaznim komadom nameštaja u spavaćoj sobi, a sasvim sigurno će doprineti vašoj udobnosti."
,/fileadmin/_processed_/csm_21017654_ce0ed74da2.jpg,"Trpezarijski sto S1122"," 9.986,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal crna/ploča univer crna. Trpezarijski sto S1122 pogodan je za opremanje svih tipova trpezarija, zahvaljujući skladnim dimenzijama i dizajnu koji ga čini praktičnim izborom. "
,/fileadmin/_processed_/csm_21001335_e0a22b4769.jpg,"Klub sto C-303"," 9.986,00 RSD ",,,"Tačan naziv dezena je: konstrukcija MDF crna sjaj, ploča staklo. Atraktivna kombinacija stakla i crnog dezena klub stola C-303 idealno se uklapa u savremeno koncipiran ambijent dnevnog boravka."
,/fileadmin/_processed_/csm_21006255_fd3bf32e5c.jpg,"Klub sto TT 205"," 9.986,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija metal siva/ ploča staklo/donja ploča metal mrežica crna. Funkcionalan klub sto namenjen opremanju enterijera manjih dnevnih soba. Nožice stola su hromirane čelične cevi, gornja ploča je staklo debljine 6mm, a donja ploča od metalne mrežice."
,/fileadmin/_processed_/csm_21019847_f4e1767a00.jpg,"Dvodelna nasadna sudopera CLASSIC 40 (1009078)"," 9.986,00 RSD ",,,"*Prodaje se bez sifona.

"
,/fileadmin/_processed_/csm_21021139_24738bfc31.jpg,"Klub sto 01"," 9.986,00 RSD ",,,"Klub sto 01, u sonoma dezenu, atraktivnog dizajna i skladnih dimenzija lako će se uklopiti u savremen enterijer. Poseban benefit ovog modela je dodatna površina ispod radne koja može da posluži za odlaganje časopisa, knjiga i dekorativnih predmeta."
,/fileadmin/_processed_/csm_21019131_2d3e8d19cf.jpg,"Trpezarijska stolica G504"," 9.986,00 RSD ",,,"Tačan naziv dezena je: Konstrukcija drvo boja orah/štof svetlo braon Amsterdam 44. Trpezarijska stolica G504 predstavnik je klasičnog dizajna, a svojim oblikom donosi udobnost i estetsku notu. Lako će se uklopiti u praktičan i savremen enterijerski kocept trpezarije. "
,/fileadmin/_processed_/csm_21002009_bad1536c8b.jpg,"Zidna polica INDIGO INDH10"," 10.120,00 RSD ",,,"Tačan opis dezena je: korpus/front iverica braon. Zidna polica INDH10 deo je kolekcije za opremanje dnevnog boravka koju odlikuju topao dezen, funkcionalne karakteristike i simetričan dizajn elemenata."
